,title,pers,extracted_names
1563,Paul Marty. L'émirat des Trarzas. (Collection de la Revue du monde musulman),"['Paul Marty', 'Ernest Leroux', 'Trarzas', 'Sarakollés', 'Ibn-Khaldoun', 'Oulad Rizg', 'Hassan', 'Ali Chandora', 'Ahmed Saloum III', 'Méderdra', 'Zénaga', 'Armankour', 'JeanBaptiste-Léonard Durand', 'Golberry', 'R. Basset', 'Mgr Jalabert']",Cl. Huart
1564,"Paul Masqueray, Bibliographie pratique de la littérature grecque, des origines à la fin de la période romaine","['Paul Masqueiiay', 'Aristote', 'Lydie', 'Glaucos de Rhégium', 'Masqueray', 'Sophocle', 'Hérodote', 'Masqaeray']",H. D
1565,Paul Monceaux. Histoire de la littérature latine chrétienne,"['Monceaux', 'Jérôme', 'Augustin', 'Cyprien', 'Arnobe', 'Ambroise', 'Cassiodore', 'Léon le Grandet Grégoire le Grand', 'Prudence', 'Sulpice Sévère', 'Paulin', 'Salvien', 'Grégoire de Tours']",Monceaux. L.-A. Constats
1566,"Paul Monceaux. Saint Jérôme. Sa jeunesse. L'étudiant et l'ermite. (coll. «La vie chrétienne »), 1932","['Monceaux', 'Jérôme', 'Bernard Grasset', 'Saint Martin']",L.-A. Gonstans
1567,"Paul Monceaux. Saint Martin. Récits de Sulpice Sévère mis en français, avec une introduction.","['Monceaux', 'Sulpice Sévère', 'P. Delehaye', 'Camille Jullian', 'L.-A. Constans']",L.-A. Constans
1568,Paul Monceaux. La vraie légende dorée. Relations de martyre traduites avec introduction et notices,"['Monceaux', 'Sulpice Sévère', 'Jacques de Voragines', 'Renan']",L.A. Gonstans
1569,Paul Oltramare. Histoire des idées Théosophiques dans l'lnde. T. II. La Théosophie bouddhique. (Annales du musée Guimet. Bibliothèque d'études T. XXXI),"['Paul', 'Geuthner', 'Oltramare']",Senart
1570,Paul Perdrizet. Le Calendrier de la Nation d'Allemagne de l'ancienne Université de Paris. (Publication de la Faculté des Lettres de l'Université de Strasbourg),"['Paul Perorizet', 'Facullé des Arls', 'Procureur', 'Paul Perdrizet', 'Charlemagne', 'Laborde']",A. de Laborde
1571,"Paul Perdrizet. Le calendrier parisien à la fin du Moyen Âge, d'après le bréviaire et les livres d'heures, 1933","['Perdrizet', 'Friedel', 'Georges Guigne', 'Vanel Lyon', 'M. Le Fèvre', 'Jean Ger-son', 'Jean Charlier', 'Dante', 'Keats', 'Guilhermy', 'Guilhermoz', 'Prou', 'Batiffol', 'Mélanges F. Lot']",A. C
1572,"Paul Ravaisse. Une lampe sépulcrale en verre émaillé au nom d'Arghûn en Nâsiri, 1933","['Paul Ravaisse', 'Arghûn', 'Paul Geuthner', 'Wiet', 'Mayer', 'Julien Chappée', 'Èumorfopoulos', 'Pécusson', 'Jacquemart-André', 'Nâsir al', 'Muhammad ifori', 'Eumorfopoulos', 'Van Berchem', 'Abul Fidâ', 'Ibn Battûta', 'Suyûtî', 'Jean David Weill']",Jean David Weill
1573,Paul Renoz. La Chancellerie de Brabant sous Philippe le Bon (1430-1467). Histoire et organisation. Rédaction et expédition des actes. ,"['Paul Rewoz', 'Philippe le Bon', 'Hubert Nélis', 'Paul Bonenfant', 'H. Nélis', 'Lotharingiae', 'Paul Renoz', 'Georges Tessier']",Georges Tessier
1574,Paul Tannery. Pour l'histoire de la Science Hellène. De Thalès à Empédocle,"['Paul Tannery', 'A. Diès', 'Federigo', 'Robin', 'Hippocrate', 'Gino Loria', 'Albert Rivaud', 'John Nussbaum', 'Nussbaum', 'Madame Tannery', 'H. Diels', 'Diels', 'Appendice III', 'Federigo Enriques']",Diès
1575,Paul Vallette. L'Apologie d'Apulée.,"['Vallette', 'Apulée', 'Apologie', 'Georges Lafaye']",Georges Lafaye
1576,"Paul Viereck. Philadelpheia, Die Gründung einer hellenistischen Militärkolonie in Aegypten","['Paul Viereck', 'J. G. Hinrich', 'Lagides', 'Viereck', 'Zucker', 'Rostovlzeff', 'Zenon', 'Swpeâ', 'Yiereck', 'Paul Collart']",Paul Collart
1577,"Paul Wilhelm von Keppler, Aus Kunst und Leben","['Keppler', 'Raphaël', 'Léon XIII', 'Pie X', 'Friedrichshafen', 'Weingart', 'Neumann', 'P. Pozzo', 'Schuffenried', 'Héligoland', 'H. Lemonnier']",H. Lemonnier
1578,"Paul-Edmond Martin. Études critiques sur la Suisse à l'époque mérovingienne, 534-715","['Jullien', 'Martin', 'Jahn', 'Binding', 'Longnon', 'Mommsen', 'Cassiodore', 'Clovis', 'Grégoire de Tours', 'Agathias', 'Clotaire', 'Childebert', 'Thierry', 'Théodebert', 'Godomar', 'Marius', 'Thierry Ier', 'Gontran', 'Krusch', 'Brunehaut', 'Frédéric', 'Dagobert', 'Sigoni', 'Sigo', 'Maurice Prou']",Maurice Prou
1579,"Paul-Frédéric Girard. La Loi des XII Tables (Leçons faites à l'Université de Londres, en ma11913)","['Girard', 'Pais', 'Lambert', 'Cicéron', 'Festus', 'Denys', 'Gaius', 'Commentaire', 'Canuleia', 'Justinien', 'J. Bayet']",J. Bayet
1580,"Paul-Marie Duval, La Gaule jusqu'au milieu du Ve siècle. ","['Paul-Marie Duval', 'A. Vernet', 'Ier', 'Auguste Molinier', 'André Vernet', 'Camille Jullian', 'Fustel de Coulanges', 'Henri Hubert', 'Albert Grenier', 'Ernest Desjardins', 'Wissowa', 'Kroll', 'Jésus-Christ', 'Homère', 'Stace', 'César', 'Vernet', 'J. Boussard']",J. Boussard
1581,"Pedro Bosch Gimpera. El Problema de la Ceramica Iberica. Comision de Investigaciones paleontologicas y prehistoricas. Memoria, n° 7","['Pedro Bosch', 'Molino', 'Benjamin', 'Termes', 'Jésus-Christ', 'Raymond Lantier']",Raymond Lantier
1582,Percy Gardner. New chapters in Greek art,"['Percy Gardner', 'Myron', 'Athéna', 'Marsyas', 'Phidias', 'Aspasie', 'Diadumène', 'Polyclète', 'Apollon citharède', 'Apollon Palatin de Scopas', 'Agias de Delphes', 'Lysippe', 'Scopas', 'Praxitèle', 'Plularque', 'Alexandre', 'Azara', 'Cléobis', 'Hérodote', 'Artémis Laphria', 'Studniczka', 'Artémis', 'Thémistocle', 'Périclès', 'Anacréon', 'Maniée', 'Wickhoff', 'Eutychidès', 'Tychès de Paimyre', 'Monuments Piot', 'Grecs', 'Eschyle', 'Sophocle', 'A. Merlin']",A. Merlin
1583,Percy Gardner. The principles of greek Art,"['Gardner', 'Minoens', 'Arthur Evans', 'Poulsen', 'Ton', 'Socrate', 'Parrhasios', 'Platon', 'Àristote', 'Xénocrate', 'Antigone de Carystos', 'Varron', 'Pline', 'Quintilien', 'Pausanias', 'Lucien', 'Lange', 'Polygnote', 'Henri Lechat', 'Périclès', 'Finverse', 'Geoiuhîs Radet']",Geoiuhîs Radet
1584,Percy N Ure. Black Glaze Pottery from Rhitsona in Bœotia,"['Percy N', 'Ure', 'Burrows', 'Teisias']",L. PoTTIEli
1585,Pericle Ducati. Le Problème étrusque,"['E. Leroux', 'A. Piganiol', 'P. Ducati', 'Hérodote']",G. Ch. Picard
1586,Peter Kirsch. Der Stadtrömische christliche Festcalender im Altertum,"['Peter Kirsch', 'Duchesne', 'De Rossi', 'V Hieronymianum', 'Mgr Kirsch', 'P. Delehaye', 'Paul', 'Pauli', 'Pétri', 'Miltiade', 'Jules', 'Libère', 'Boniface', 'Pierre Batiffol']",Pierre Batiffol
1587,Peter Thomsen. Die Palästina-Literatur. Eine internationale Bibliographie in systematischer Ordnung mit Autorenand Sachregister. II Band : die Literatur der Jahre 1905-1909,"['Peter Thomsen', 'R. Hartmann', 'S. Rappaport', 'O. Thomsen']",D
1588,Peter Thomsen. Kompendium der palästinischen Altertumskunde,"['Thomsen', 'Tubingen', 'Mohr', 'P. H. Vincent', 'Clermont-Ganneau', 'Lidzbarski', 'Smend', 'Glermont-Ganneau', 'Lôwy', 'G. Jahn', 'René Dussaud']",René Dussaud
1589,Peter Thomsen. Palästina und seine Kultur in funf Iahrtausenden ,"['Peter Thomsen', 'Quaresmius', 'Moïse', 'Janvier', 'Christ', 'A. Vincent']",A. Vincent
1590,Peter Thomsen. Systematische Bibliographie der Palästina-Literatur,"['Rudolf H', 'P. Thomsen', 'René Dussaud']",René Dussaud
1591,Petrus Berchorius. Reductorium morale. Liber XV : Ovidius moralizatus. Cap. i. De formis figurisque deorum. ,"['Petrus Berchorius', 'Ovide', 'Y Ovide', 'C. de Boer', 'Pierre Bersuire', 'Engels', 'Josse Bade', 'L. Sluyterman van Loo', 'S. van der Bijl', 'Mlle M. S. van der Bijl', 'Saint-Éloi', 'Charles Samaran']",Charles Samaran
1592,Ph. Aug. Becker. Aus Frankreichs Frührenaissance. Kritische Skizzen. (Sächsische Forschungsinstitute in Leipzig. Forschungsinstitut für neuere Philologie. IV Romanistische Abteilung. Heft II.),"['Max Kellerer', 'Becker', 'Charles de SainteMarthe', 'Eustorg de Beaulieu', 'Charles Fontaine', 'Nicolas Denisot', 'Jacques Peletier du Mans', 'Longueil', 'Dolet', 'Robert Breton', 'Busson', 'Simon de Neufville', 'Jean de Maumont', 'Nicolas Le Breton', 'Jean de Montluc', 'Antoine Arlier', 'Daffis', 'Charles Estienne', 'Bocker', 'Richard Copley Christie', 'Emile Picot', 'Christophori', 'Longolii', 'Pierre Brisson', 'Mathias Schiner', 'Marot', 'Ovide', 'Ronsard', 'Guillaume de Machaut', 'Eustache Deschamps', 'Christine de Pisan', 'Georges Chastellain', 'Henri Baude', 'Jean Molinet', 'Guillaume Cretin', 'Octavien de Saint-Gelais', 'Hector', 'Louis XII', 'Jean Lemaire de Belges', 'Henry VII', 'Henry VIII', 'Jean Bouchet', 'Jean Lemaire', 'Jean Marot', 'Gringore', 'Roger de Collerye, de', 'Macé de Villebresne', 'Clément Marot', 'Joachim du Bellay', 'Jean Plattard']",Jean Plattard
1593,Ph.D. Scott-Moncrieff. Paganism and Christianity in Egypt,"['D. Scott-Moncrieff', 'Scott-Moncrieff', 'Paul Monceaux']",Paul Monceaux
1594,"Philippe Marçais. Le parler arabe de Djidjelli (Nord-Constantinois, Algérie) (Publications de l'Institut d'études orientales d'Alger t. XVI)","['Marçais', 'H. Masse']",H. Masse
1595,Philippe Stern. Le Bayon d Angkor et l'évolution de l'art Khmer. (Annales du Musée Guimet.),"['Stern', 'Paul Geuthner', 'J. Bacot']",J. Bacot
1596,Philippe Vigier. La monarchie de Juillet.,"['Vigier', 'Louis-Philippe', 'Louis XVIII', 'Charles X. Avouerons-nous', 'Chevalier', 'Lhomme', 'Gille', 'Rambuteau', 'Jean Tulard']","Journal des Savants, , "
1597,"Philippe Wolff, Jean Dieuzaide. Voix et images de Toulouse. ","['Philippe Wolff', 'Jean Dieuzaide', 'Heureuse Toulouse', 'Clémence Isaure', 'Cicéron', 'César', 'Martial', 'Ausone', 'Saturnin', 'Stendhal', 'Mérimée', 'Taine', 'Wolfï', 'Charles Samaran']",Charles Samaran
1598,Piero Treves. — Demostène e la libert à greca,"['Piero Trkvks', 'Trêves', 'Démosthène', 'Philippe', 'Alexandre', 'G. de Sanctis', 'Aimé Pukch']",de Sanctis. Aimé Pukch
1599,"Pierre Aubry. Cent motets du XIIIe siècle, publiés d'après le manuscrit Ed. IV. 6 de Bamberg. ","['Pierre Aubry', 'Lerolle', 'Paul Geulhner', 'J. Ecorcheville', 'Palestrina', 'Roland de Lassus', 'NotreDame', 'Aubry']",G
1600,"Pierre Boyancé. Le culte des Muses chez les philosophes grecs, études d'histoire et de psychologie religieuses","['Pierre Boy ange', 'Muses', 'K. de Boccard', 'Mâle', 'Carcopino', 'Ton', 'Franz Gumont', 'Cumont', 'Boyancé', 'Platon', 'Dionysos', 'Aristote', 'Cicéron', 'Sénèque', 'Plutarque', 'Philon le Juif', 'Posidonius']",A. PufiCH
1601,"Pierre Champion. Ronsard et Villeroy. Les secrétaires du roi et les poètes, d'après le manuscrit français 1663 de la Bibliothèque Nationale","['Pierre Champion', 'Ronsard', 'Villeroy', 'François Ier', 'Jean Breton', 'Jean du Bellay', 'Charles IX', 'Nicolas de Neufville', 'Claude de Laubespine', 'Amadis', 'Simon Nicolas', 'Philippe Desportes', 'Passerat', 'Marot', 'Mellin de St-Gelais', 'Jean Plattard']",Jean Plattard
1602,"Pierre Courcelle, Recherches sur saint Ambroise, « Vies » anciennes, culture, iconographie","['Pierre Courcelle,', 'P. Courcelle', 'Ambroise', 'Calcidius', 'J. H. Waszink', 'Hosius', 'Euclide', 'Eleni', 'Augustin', 'Favonius Eulogius', 'Martianus Capella', 'Macrobe', 'A. Paredi', 'Théon de Smyrne', 'Hiller', 'Falco', 'Nicomaque de Gérasa,', 'Stilichon', 'Maria', 'Cassiodore', 'Possidius', 'Grégoire de Tours', 'Virgile', 'Cicéron', 'Plaute', 'Lactance', 'S. Ambrogio', 'Wolvinius', 'Jésus', 'Platon', 'Théodose', 'Bon Boullogne', 'Tiepolo', 'Henri Irénée Marrou']","Journal des Savants, , "
1603,"Pierre Courcelle, « Connais-toi toimême », de Socrate à saint Bernard","['Pierre Courcelle', 'Socrate', 'P. Courcelle', 'Grégoire le grand', 'Platon', 'Chrysostome', 'Ambroise', 'Macrobe', 'Augustin', 'Arnobe', 'Kax', 'Porphyre', 'Regressu', 'Plotin', 'Athanase', 'Proclus', 'Fuhrmann', 'Philon', 'Ier Alcibiade', 'Cicéron', 'Antiochus', 'P. Boyancé', 'Philon de Larissa', 'Numenius', 'Néo-platonisme', 'Plutarque', 'Origène', 'Denys', 'Basile', 'Hugues', 'Richard de Saint', 'Victor', 'Guillaume de Saint-Thierryet', 'Juvénal', 'Montaigne', 'Pascal', 'Soljénitsyne', 'Anatole France', 'Claudel', 'Gide', 'Jacques Monod', 'Yann Roullet', 'Y. Roullet', 'Evhémère', 'Cratyle', 'Aubineau', 'Gorgias', 'Virgile', 'Homère', 'Averne', 'Sénèque', 'André Mandouze', 'Laërce', 'Jean Cassien', 'Synesius de Cyrène', 'Henri Irénée Marrou']",Henri Irénée Marrou
1604,Pierre Courcelle. Recherches sur les Confessions de saint Augustin. ,"['Courcelle', 'É. de Boccard', 'Gaston Boissier', 'Augustin', 'Alfaric', 'Ambroise', 'Plotin', 'Manlius Theodorus', 'Bonose', 'Potentianus']",. Zeiller
1605,"Pierre David, Études historiques sur la Galice et le Portugal du VIe au XIIe siècle (Collection portugaise publiée sous le patronage de l'Institut français au Portugal)","['David', 'Livraria Porlugalia', 'Aive', 'Al Maneour', 'Pelade', 'Alphonse III', 'Pélaye', 'Giles A', 'Martin de Braga', 'Lugo', 'Parodiiate', 'Profuturus', 'Vigile', 'Odoarius', 'Albelda', 'Grégoire VU', 'Alphonse VI', 'Raoul Glaber', 'Richard île Saint-Victor', 'Richard', 'Vili', 'Bourdin', 'Henri V', 'Pascal II', 'Augustin Flicue']",Augustin Flicue
1606,"Pierre Duparc. Le comté de Genève, IX-XVe siècle","['Pierre Duparc', 'Roger Grand']",Roger Grand
1607,Pierre Fabre. Saint Paulin de Nole et l'amitié chrétienne,"['E. de Boccard', 'Paulin', 'Pierre Fabre', 'Pape', 'Félix', 'Sévère', 'Nicétas de Remesiana', 'Victrice de Rouen', 'J. Zeiller']",J. Zeiller
1608,"Pierre Fargues. Claudien, études sur sa poésie et son temps. Un vol. in-8°, Paris, 1933","['Pierre Fargues', 'G. Boissier', 'Claudien', 'Virgile', 'Rufin', 'Stilicon', 'Ier', 'Aimé Puech']",Aimé Puech
1609,Pierre Humbert. — Un amateur : Peiresc 1830-1837,"['Humbert', 'Desclée de Brouwer', 'Leopold Delisle', 'Nicolas Fabn', 'Peiresc', 'Nicolas Bergier', 'Adrien Blanchet']",Adrien Blanchet
1610,Pierre Héliot. Les églises du Moyen Âge dans le Pas-de-Calais,"['Héliot', 'Camille Enlart', 'Louis Deschamps de Pas', 'Roger Rodière', 'Marcel Aubert']",Marcel Aubert
1611,"Pierre Ronzy. Un humaniste italianisant, Papire Masson (15441611)","['Ronzy', 'Papire Masson', 'Sept cenls', 'Elogia', 'Vitae Jurisconsuliorum', 'Notitiaepiscopatuum', 'Descriplio ftuminum Galliae', 'Hotman', 'Nithard', 'Ganelon', 'De Episcopis', 'Bayle', 'Paul-Émile', 'Claude Fauchet', 'Estienne Pasquier', 'Suétone', 'Jean Plattard']",Jean Plattard
1612,Pierre Roussel. Sparte,"['Pierre Roussel', 'E. de Bocca', 'Lycurgue', 'Roussel', 'A. Merlin']",A. Merlin
1613,Pierre Salet. Omar Khayyam savant et philosophe,"['Pierre Salet', 'Omar Khayyam', 'Rubai', 'Gerald', 'Claude Anet', 'Mirza Mohammed', 'J.-B. Nicolas', 'P. Salet', 'Nizam el Moulk', 'Malek Shah Djelal-Eddin', 'Malek Shah', 'Ramadan', 'Wœpcke', 'Euclide']",H. D
1614,"Pierre Thévenaz. L'âme du Monde, le Devenir et la Matière chez Plutarque","['Thévenaz', 'Plutarque', 'Von der Miilh, de', 'Bàie', 'P. Godet', 'G. Méautis', 'Léon Robin', 'Timée', 'Platon', 'Rivaud']",A. PuKCH
1615,"Pierre Tucoo-Chala. Livre des comptes de la ville de Pau, 1468-1607. ","['Tucoo-Chala', 'Gaston Fébus', 'Froissart', 'Hédas', 'Jean Glénisson', 'Charles Higounet', 'Paul Parfouru', 'J. de Carsalade du Pont', 'A. Breuil', 'Briquet', 'Ossales', 'E. Levy', 'Paul Raymond', 'Charles Samaran']",Charles Samaran
1616,"Pierre Vaillant. Gap et les Libertés Gapençaises, 1232-1349. Étude d'histoire urbaine et contribution à l'histoire de la formation du Dauphiné. ","['Pierre Vaillant', 'Alban', 'Humbert II', 'Vaillant', 'Charles IV', 'Sigismond', 'Jean II', 'Guigue VII', 'G. Dupont-Ferrier']",G. Dupont-Ferrier
1617,"Pierre Verlet. Le mobilier royal français, meubles de la Couronne conservés en France","['Pierre Verlet', 'Emile Molinier', 'Louis XIV', 'Molinier', 'Marcel Aubbrt']",Marcel Aubbrt
1618,"Pierre Wuilleumier. Fouilles de Fourvière à Lyon (Fouilles et monuments archéologiques en France métropolitaine ; supplément à Gallia, IV)","['Pierre Wuilleumier', 'Edouard Herriot', 'Néron', 'Hadrien', 'Ernest Renan', 'A. Merlin']",A. Merlin
1619,"Pierre-Clément Timbal, avec la collaboration de Monique Gilles, Henri Martin, Josette Metman, Jacques Payen et Brigitte Poussin. La Guerre de Cent Ans vue à travers les registres du Parlement (1337-1369).","['Timbal', 'Monique Gilles', 'Henri Martin', 'Josette Metman', 'Jacques Payen', 'Brigitte Poussin', 'Hutin de Vermelle', 'Jean Favier']",Jean Favier
1620,Pietro Selli. Corpus Statutorum Italicorum.,"['Pietro Sella', 'Albornoz', 'Alphonse XI', 'Innocent XI', 'Pierre oclroya', 'Paul', 'E. IlODOCANACHI']",E. IlODOCANACHI
1621,Pietro Toesca. Storia dell'arte italiana. 1. Il Medioevo,"['Pietro Toesca', 'Toesca', 'II.De', 'Louis Bréiiii.h']",Louis Bréiiii.h
1622,"Platone, Il Simposio, con introduzione e commentari di Umberto Galli","['Galli', 'G. de Sanctis', 'A. Rostagni', 'Sykutris', 'Martin', 'Calogero', 'Modugno', 'Platon', 'A. Puech']",A. Puech
1623,"Plutarque, Des Délais de la justice Divine, traduction nouvelle précédée d'une introduction et accompagnée de notes explicatives par Georges Méautis, 1935","['Méautis', 'Plutarque', 'Joseph de Maistre', 'Platon', 'Teu-bner', 'Vindicta', 'Basi', 'A. Puech']",A. Puech
1624,"Prosper Mérimée, Lettres aux Antiquaires de l'Ouest (1836-1869) recueillies et annotées par Jean Mallion, 1937","['Mérimée', 'Jean Mallion', 'Maurice Parturier', 'Millin', 'Vitet', 'A. Grenier']",A. Grenier
1625,Prospero Varese. Cronologia romana. Volume I : Il calendario Flaviano (450563 Varr. ).,"['Prospero', 'Holzapfel', 'Unger', 'Soltau', 'Flavius', 'Manius Acilius', 'Flavien Tannée', 'Varron', 'Polybe', 'Tite-Live', 'Maurice Besnier']",Maurice Besnier
1626,Puig I Cadafalch. El problema de la transformacio de la catedral del Nord importada a Cataluna (Extrait de la Miscellania Prat de la Riba),"['Puig', 'Viollet-le-Duc', 'J.-A. Buutails']",J.-A. Buutails
1627,"Puig i Cadafalch, L'arquitectura romana a Catalunya","['Puig i Cadafalch', 'Albertini', 'Francese Martorell', 'Marcel Albert']",Marcel Albert
1628,Quelques publications récentes relatives à Molière,"['Molière', 'P. SAINTONGE', 'A.J. Guibert', 'Béjart', 'G.P. Young', 'G. Mongrédien', 'Jurgens', 'É. Maxfield-Miller', 'Eudore SouliÉ, Recherches', 'Marquis de Laborde', 'R. Picard', 'Racine', 'Jacques']",Jacques MOREL
1629,"Quintino Cataudella. — La Poesia di Aristofane, 1934","['Quintino Cataudella', 'Q. Cataudella', 'Cataudella', 'A. Puech']",A. Puech
1630,R. Aigrain. Manuel d'épigraphie chrétienne. I. Inscriptions latines,"['De Rossi', 'Manuel', 'Paul Monceaux']",Paul Monceaux
1631,"R. Bartoccini. L'arco quadrifronte dei Severi a Lepcis (Leptis Magna) (extrait de l'Africa Italiana, IV, 1-2, janvier-juin 1931)","['Lepcis', 'Bartoccini', 'Amours', 'Septime Sévère', 'Hercule', 'Junon', 'Julia Domna', 'Apollon', 'Diane', 'Commode', 'Esculape', 'Gybèle', 'Honos', 'Géta', 'Ju-ventutis', 'Virtus', 'Minerve', 'Jupiter', 'Caracalla', 'Victoire', 'Gara-calla', 'Guidi', 'A. Merlin']",A. Merlin
1632,R. Cagnat et V. Chapot. Manuel d'archéologie romaine. Tome premier,"['Picard', 'Gagnât', 'Ghapot', 'Y Ara Pacis', 'Trajan', 'Sbéitla', 'Besnieii']",M. Besnieii
1633,R. Cagnat et V. Chapot. Manuel d'archéologie romaine. Tome second. — Décoration des monuments (suite) : peinture et mosaïque. Instrument de la vie publique et privée,"['R. Cagnat', 'Chapot', 'Manuel de MM. Cagnat', 'Antonins', 'Bulard', 'Weege', 'Néron', 'Ippel', 'Rostowzew', 'Cagnat', 'Saglio', 'Bronzeeimer', 'Morin Jean', 'Koner', 'Gagnât', 'Besnier']",M. Besnier
1634,"R. Cagnat. L'annone d'Afrique. (Extrait des Mémoires de l'Académie des Inscriptions et Belles-Lettres, t. XL)","['R. Cagnat', 'Cagnat', 'Flavius Josèphe', 'Bell', 'Aurelius Victor', 'Aurélien', 'Tarinone', 'Claude', 'Seplimc', 'Alexandre Sévère', 'Antonins', 'Caracalla', 'Ton', 'Dioclétien', 'Commode', 'Constantin', 'L.-A. Constans']",L.-A. Constans
1635,R. Cagnat. L'armée romaine d'Afrique et l'occupation militaire de l'Afrique sous les empereurs. ,"['Leroux', 'R. Cagnat', 'René Cagnat', 'Henry Thédenat']",Henry Thédenat
1636,R. Cagnat. La frontière militaire de la Tripolitaine à l'époque romaine. ,"['Tissot', 'R. Gagnât', 'Henry T hé d']",Henry T hé d en at
1637,"R. Demangel. Contribution à la topographie de l'Hebdomon (Recherches françaises en Turquie, 3e fasc.)","['R. Demàngel', 'E. de Boccard', 'R. Dumangel', 'Théodose', 'Valens', 'Valentinien', 'Hebdomon', 'Gentile Bellini', 'De mangel', 'Justinien', 'R. Demangel', 'A. Merlin']",A. Merlin
